2.289641399999999703e+04 9.748919999999999808e-01 9.906356120790785758e-01
2.289653899999999703e+04 9.765829999999999789e-01 9.884083727466317360e-01
2.289666400000000067e+04 9.872389999999999777e-01 9.867477380222144934e-01
2.289678900000000067e+04 9.797970000000000290e-01 9.855018820926053635e-01
2.289691400000000067e+04 9.712089999999999890e-01 9.846061306305209371e-01
2.289703900000000067e+04 9.767620000000000191e-01 9.841417798112842563e-01
2.289716400000000067e+04 9.770849999999999813e-01 9.840979247364616267e-01
2.289728900000000067e+04 9.842330000000000245e-01 9.844082433651546449e-01
2.289741400000000067e+04 9.672650000000000414e-01 9.852164858126847280e-01
2.289753900000000067e+04 9.832509999999999861e-01 9.867806653064126188e-01
2.289766400000000067e+04 9.770050000000000123e-01 9.892656567327511308e-01
2.289778900000000067e+04 9.758850000000000025e-01 9.927244994002033529e-01
2.289791400000000067e+04 9.855460000000000331e-01 9.971778240855470044e-01
2.290053900000000067e+04 1.005479000000000012e+00 1.006255944738476016e+00
2.290066300000000047e+04 1.006242000000000081e+00 1.004256714463306110e+00
2.290078799999999683e+04 1.011152000000000051e+00 1.002790825564513044e+00
2.290091299999999683e+04 1.021821000000000090e+00 1.002045315028516459e+00
2.290103799999999683e+04 1.017692000000000041e+00 1.002054762756489970e+00
2.290116300000000047e+04 1.017732999999999999e+00 1.002609050523997958e+00
2.290128800000000047e+04 1.028993000000000047e+00 1.003412503449407023e+00
2.290141300000000047e+04 1.008016999999999941e+00 1.004401952228434869e+00
2.290153800000000047e+04 9.989959999999999951e-01 1.005609653888428046e+00
2.290166300000000047e+04 1.006672999999999929e+00 1.006991665259522772e+00
2.290178800000000047e+04 1.038937999999999917e+00 1.008596685175948471e+00
2.290191300000000047e+04 1.031131999999999938e+00 1.010491995615788285e+00
2.290203800000000047e+04 1.024815999999999949e+00 1.012532169246955993e+00
2.290216300000000047e+04 1.003997000000000028e+00 1.014724219665428917e+00
2.290228700000000026e+04 1.022928999999999977e+00 1.017335501165457456e+00
